Borehole_Number,Longitude_deg,Latitude_deg,Depth_m,Sand_Bottom_m,Drilled_Depth_m,Predicted_Susceptibility_SI,Observed_Susceptibility_SI_if_available,Nearest_Active_Cell_ID,Distance_to_Nearest_Cell_Centre_m,Cell_X_m,Cell_Y_m,Cell_Z_m,Susceptibility_Source
RBGUT-01,72.412046,25.597145,115,65,125,0.01151124,0.01021128,1889248,23.78839941,-825,225,-114.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,116,65,125,0.01068856,0.01068856,1879448,23.78839941,-825,225,-116.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,117,65,125,0.047728,0.047728,1874548,23.78839941,-825,225,-117.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,118,65,125,0.0984076,0.177096,1869648,23.78839941,-825,225,-118.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,119,65,125,0.0984076,0.0197192,1869648,23.78839941,-825,225,-118.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,120,65,125,0.0202216,0.0202216,1864748,23.78839941,-825,225,-119.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,121,65,125,0.0173328,0.0173328,1854948,23.78839941,-825,225,-121.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,122,65,125,0.077244,0.077244,1850048,23.78839941,-825,225,-122.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,123,65,125,0.1193828,0.0428296,1845148,23.78839941,-825,225,-123.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,124,65,125,0.1193828,0.195936,1845148,23.78839941,-825,225,-123.5,Predicted_from_recovered_3D_model
RBGUT-01,72.412046,25.597145,125,65,125,0.1145472,0.1145472,1835348,23.78839941,-825,225,-125.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,26.3,26.3,125,0.029025018,,2235638,24.98636792,-825,-175,-37.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,27.3,26.3,125,0.029025018,0.0424528,2235638,24.55440046,-825,-175,-37.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,28.3,26.3,125,0.029025018,0.0317768,2235638,24.15612928,-825,-175,-37.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,29.3,26.3,125,0.029025018,0.01884,2235638,23.79324656,-825,-175,-37.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,30.3,26.3,125,0.029025018,0.0324048,2235638,23.46739402,-825,-175,-37.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,31.3,26.3,125,0.029025018,0.0314,2235638,23.18013335,-825,-175,-37.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,32.3,26.3,125,0.029025018,0.0224824,2235638,22.93291482,-825,-175,-37.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,33.3,26.3,125,0.029025018,0.0165792,2235638,22.72704517,-825,-175,-37.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,34.3,26.3,125,0.029025018,0.0455928,2235638,22.56365622,-825,-175,-37.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,35.3,26.3,125,0.029025018,0.0362984,2235638,22.44367577,-825,-175,-37.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,36.3,26.3,125,0.029025018,0.0170816,2235638,22.36780235,-825,-175,-37.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,37.3,26.3,125,0.029025018,0.0243664,2235638,22.33648544,-825,-175,-37.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,38.3,26.3,125,0.032342,0.0455928,2233447,22.33648544,-825,-175,-38.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,39.3,26.3,125,0.385388826,0.0190912,2231061,22.33648544,-825,-175,-39.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,40.3,26.3,125,0.01968152,0.0302696,2228468,22.33648544,-825,-175,-40.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,41.3,26.3,125,0.362935294,0.00909344,2225726,22.33648544,-825,-175,-41.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,42.3,26.3,125,0.0177096,0.0177096,2222823,22.33648544,-825,-175,-42.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,43.3,26.3,125,0.0159512,0.0159512,2219723,22.33648544,-825,-175,-43.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,44.3,26.3,125,0.0263132,0.014444,2216436,22.33648544,-825,-175,-44.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,45.3,26.3,125,0.333023071,0.0381824,2212980,22.33648544,-825,-175,-45.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,46.3,26.3,125,0.0248688,0.0248688,2209404,22.33648544,-825,-175,-46.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,47.3,26.3,125,0.03454,0.0405688,2205720,22.33648544,-825,-175,-47.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,48.3,26.3,125,0.314804581,0.0285112,2201949,22.33648544,-825,-175,-48.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,49.3,26.3,125,0.0308976,0.0308976,2198086,22.33648544,-825,-175,-49.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,50.3,26.3,125,0.0344144,0.0344144,2194131,22.33648544,-825,-175,-50.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,51.3,26.3,125,0.0292648,0.0281344,2190087,22.33648544,-825,-175,-51.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,52.3,26.3,125,0.313390846,0.0303952,2185941,22.33648544,-825,-175,-52.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,53.3,26.3,125,0.13188,0.13188,2181715,22.33648544,-825,-175,-53.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,54.3,26.3,125,0.0195936,0.0195936,2177418,22.33648544,-825,-175,-54.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,55.3,26.3,125,0.01998924,0.01134168,2173083,22.33648544,-825,-175,-55.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,56.3,26.3,125,0.301819926,0.0286368,2168708,22.33648544,-825,-175,-56.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,57.3,26.3,125,0.18212,0.157,2164299,22.33648544,-825,-175,-57.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,58.3,26.3,125,0.254968,0.20724,2159856,22.33648544,-825,-175,-58.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,59.3,26.3,125,0.189656,0.254968,2155377,22.33648544,-825,-175,-59.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,60.3,26.3,125,0.327782616,0.189656,2150860,22.33648544,-825,-175,-60.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,61.3,26.3,125,0.192168,0.149464,2146305,22.33648544,-825,-175,-61.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,62.3,26.3,125,0.145696,0.234872,2141710,22.33648544,-825,-175,-62.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,63.3,26.3,125,0.261551844,0.145696,2137067,22.33648544,-825,-175,-63.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,64.3,26.3,125,0.021352,0.021352,2132385,22.33648544,-825,-175,-64.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,65.3,26.3,125,0.0350424,0.0478536,2127667,22.33648544,-825,-175,-65.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,66.3,26.3,125,0.245864453,0.0222312,2122909,22.33648544,-825,-175,-66.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,67.3,26.3,125,0.1139192,0.187144,2118117,22.33648544,-825,-175,-67.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,68.3,26.3,125,0.106132,0.0406944,2113308,22.33648544,-825,-175,-68.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,69.3,26.3,125,0.231439397,0.106132,2108491,22.33648544,-825,-175,-69.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,70.3,26.3,125,0.0261876,0.0374288,2103661,22.33648544,-825,-175,-70.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,71.3,26.3,125,0.0177096,0.0149464,2098823,22.33648544,-825,-175,-71.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,72.3,26.3,125,0.215071653,0.0177096,2093977,22.33648544,-825,-175,-72.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,73.3,26.3,125,0.0857848,0.0158256,2089127,22.33648544,-825,-175,-73.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,74.3,26.3,125,0.261807475,0.155744,2084271,22.33648544,-825,-175,-74.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,75.3,26.3,125,0.227336,0.227336,2079409,22.33648544,-825,-175,-75.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,76.3,26.3,125,0.222312,0.222312,2074542,22.33648544,-825,-175,-76.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,77.3,26.3,125,0.025748,0.025748,2069674,22.33648544,-825,-175,-77.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,78.3,26.3,125,0.189656,0.189656,2064803,22.33648544,-825,-175,-78.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,79.3,26.3,125,0.209752,0.209752,2059931,22.33648544,-825,-175,-79.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,80.3,26.3,125,0.293904,0.415736,2055055,22.33648544,-825,-175,-80.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,81.3,26.3,125,0.277787792,0.172072,2050178,22.33648544,-825,-175,-81.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,82.3,26.3,125,0.153232,0.148208,2045298,22.33648544,-825,-175,-82.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,83.3,26.3,125,0.237589771,0.158256,2040418,22.33648544,-825,-175,-83.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,84.3,26.3,125,0.1501548,0.0754856,2035537,22.33648544,-825,-175,-84.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,85.3,26.3,125,0.236004882,0.224824,2030653,22.33648544,-825,-175,-85.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,86.3,26.3,125,0.16328,0.164536,2025767,22.33648544,-825,-175,-86.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,87.3,26.3,125,0.236967424,0.162024,2020881,22.33648544,-825,-175,-87.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,88.3,26.3,125,0.16956,0.16956,2015995,22.33648544,-825,-175,-88.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,89.3,26.3,125,0.177096,0.153232,2011109,22.33648544,-825,-175,-89.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,90.3,26.3,125,0.224824,0.20096,2006221,22.33648544,-825,-175,-90.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,91.3,26.3,125,0.253322281,0.224824,2001331,22.33648544,-825,-175,-91.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,92.3,26.3,125,0.202216,0.185888,1996441,22.33648544,-825,-175,-92.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,93.3,26.3,125,0.197226988,0.218544,1991549,22.33648544,-825,-175,-93.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,94.3,26.3,125,0.0139416,0.0139416,1986656,22.33648544,-825,-175,-94.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,95.3,26.3,125,0.179608,0.190912,1981762,22.33648544,-825,-175,-95.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,96.3,26.3,125,0.261248,0.168304,1976868,22.33648544,-825,-175,-96.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,97.3,26.3,125,0.244280921,0.261248,1971972,22.33648544,-825,-175,-97.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,98.3,26.3,125,0.167676,0.19468,1967076,22.33648544,-825,-175,-98.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,99.3,26.3,125,0.1926804,0.140672,1962180,22.33648544,-825,-175,-99.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,100.3,26.3,125,0.06624772,0.128112,1957283,22.33648544,-825,-175,-100.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,101.3,26.3,125,0.148825006,0.00438344,1952385,22.33648544,-825,-175,-101.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,102.3,26.3,125,0.00306464,0.00306464,1947487,22.33648544,-825,-175,-102.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,103.3,26.3,125,0.136904,0.136904,1942588,22.33648544,-825,-175,-103.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,104.3,26.3,125,0.148208,0.164536,1937688,22.33648544,-825,-175,-104.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,105.3,26.3,125,0.206775809,0.13188,1932788,22.33648544,-825,-175,-105.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,106.3,26.3,125,0.173328,0.173328,1927888,22.33648544,-825,-175,-106.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,107.3,26.3,125,0.203472,0.203472,1922988,22.33648544,-825,-175,-107.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,108.3,26.3,125,0.13816,0.13816,1918088,22.33648544,-825,-175,-108.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,109.3,26.3,125,0.0889248,0.1013592,1913188,22.33648544,-825,-175,-109.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,110.3,26.3,125,0.185147546,0.0764904,1908288,22.33648544,-825,-175,-110.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,111.3,26.3,125,0.169246,0.082268,1903388,22.33648544,-825,-175,-111.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,112.3,26.3,125,0.00710896,0.256224,1898488,22.33648544,-825,-175,-112.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,113.3,26.3,125,0.129854143,0.00710896,1893588,22.33648544,-825,-175,-113.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,114.3,26.3,125,0.0427668,0.0010048,1888688,22.33648544,-825,-175,-114.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,115.3,26.3,125,0.193424,0.0845288,1883788,22.33648544,-825,-175,-115.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,116.3,26.3,125,0.204404157,0.193424,1878888,22.33648544,-825,-175,-116.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,117.3,26.3,125,0.167048,0.167048,1873988,22.33648544,-825,-175,-117.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,118.3,26.3,125,0.1132284,0.1060064,1869088,22.33648544,-825,-175,-118.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,119.3,26.3,125,0.33912,0.1204504,1864188,22.33648544,-825,-175,-119.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,120.3,26.3,125,0.216032,0.33912,1859288,22.33648544,-825,-175,-120.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,121.3,26.3,125,0.225140843,0.216032,1854388,22.33648544,-825,-175,-121.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,122.3,26.3,125,0.246176,0.153232,1849488,22.33648544,-825,-175,-122.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,123.3,26.3,125,0.0820168,0.33912,1844588,22.33648544,-825,-175,-123.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,124.3,26.3,125,0.169262849,0.0820168,1839688,22.33648544,-825,-175,-124.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,125.3,26.3,125,0.167048,0.167048,1834788,22.33648544,-825,-175,-125.5,Predicted_from_recovered_3D_model
RBGUT-03,72.41203,25.593534,125,26.3,125,0.167048,0.167048,1834788,22.34118578,-825,-175,-125.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,48.5,48.5,125,0.00231104,,2185771,17.47143347,375,-325,-52.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,49.5,48.5,125,0.00231104,0.00406944,2185771,17.26994463,375,-325,-52.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,50.5,48.5,125,0.00231104,0.00406944,2185771,17.12457262,375,-325,-52.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,51.5,48.5,125,0.00231104,,2185771,17.03675402,375,-325,-52.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,52.5,48.5,125,0.00231104,0.00055264,2185771,17.00738038,375,-325,-52.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,53.5,48.5,125,0.597725499,0.00055264,2181544,17.00738038,375,-325,-53.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,54.5,48.5,125,0.706074687,,2177246,17.00738038,375,-325,-54.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,55.5,48.5,125,0.580129202,0.00218544,2172910,17.00738038,375,-325,-55.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,56.5,48.5,125,0.00218544,0.00218544,2168534,17.00738038,375,-325,-56.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,57.5,48.5,125,0.516237967,,2164123,17.00738038,375,-325,-57.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,58.5,48.5,125,0.510993065,0.00776208,2159680,17.00738038,375,-325,-58.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,59.5,48.5,125,0.00776208,0.00776208,2155201,17.00738038,375,-325,-59.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,60.5,48.5,125,0.368006946,,2150683,17.00738038,375,-325,-60.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,61.5,48.5,125,0.00017584,0.00017584,2146126,17.00738038,375,-325,-61.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,62.5,48.5,125,0.501891785,0.00017584,2141530,17.00738038,375,-325,-62.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,63.5,48.5,125,0.594543222,,2136886,17.00738038,375,-325,-63.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,64.5,48.5,125,0.490035754,0.00437088,2132203,17.00738038,375,-325,-64.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,65.5,48.5,125,0.00437088,0.00437088,2127485,17.00738038,375,-325,-65.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,66.5,48.5,125,0.00021352,0.00021352,2122726,17.00738038,375,-325,-66.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,67.5,48.5,125,0.00373032,0.00373032,2117934,17.00738038,375,-325,-67.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,68.5,48.5,125,0.319239533,0.00373032,2113125,17.00738038,375,-325,-68.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,69.5,48.5,125,0.00041448,0.00041448,2108307,17.00738038,375,-325,-69.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,70.5,48.5,125,0.310284929,0.00041448,2103477,17.00738038,375,-325,-70.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,71.5,48.5,125,0.0083524,0.0002512,2098638,17.00738038,375,-325,-71.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,72.5,48.5,125,0.00185888,0.0164536,2093791,17.00738038,375,-325,-72.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,73.5,48.5,125,0.294568254,0.00185888,2088941,17.00738038,375,-325,-73.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,74.5,48.5,125,0.00015072,0.00015072,2084085,17.00738038,375,-325,-74.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,75.5,48.5,125,0.00022608,0.00022608,2079223,17.00738038,375,-325,-75.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,76.5,48.5,125,0.281456491,0.00047728,2074356,17.00738038,375,-325,-76.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,77.5,48.5,125,0.00047728,0.00047728,2069488,17.00738038,375,-325,-77.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,78.5,48.5,125,0.00267528,0.00267528,2064617,17.00738038,375,-325,-78.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,79.5,48.5,125,0.00253712,0.00253712,2059745,17.00738038,375,-325,-79.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,80.5,48.5,125,0.0001256,0.0001256,2054869,17.00738038,375,-325,-80.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,81.5,48.5,125,0.262420718,0.0001256,2049992,17.00738038,375,-325,-81.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,82.5,48.5,125,0.0001884,0.0001884,2045112,17.00738038,375,-325,-82.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,83.5,48.5,125,0.00622976,0.00622976,2040232,17.00738038,375,-325,-83.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,84.5,48.5,125,0.337215267,,2035351,17.00738038,375,-325,-84.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,85.5,48.5,125,0.33317661,0.00011304,2030467,17.00738038,375,-325,-85.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,86.5,48.5,125,0.00011304,0.00011304,2025581,17.00738038,375,-325,-86.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,87.5,48.5,125,0.00026376,0.00026376,2020695,17.00738038,375,-325,-87.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,88.5,48.5,125,0.00159512,0.00159512,2015809,17.00738038,375,-325,-88.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,89.5,48.5,125,0.2375864,0.00159512,2010923,17.00738038,375,-325,-89.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,90.5,48.5,125,0.00054636,0.0010676,2006035,17.00738038,375,-325,-90.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,91.5,48.5,125,0.00394384,2.51E-05,2001145,17.00738038,375,-325,-91.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,92.5,48.5,125,0.229940909,0.00394384,1996255,17.00738038,375,-325,-92.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,93.5,48.5,125,0.00038936,0.00038936,1991363,17.00738038,375,-325,-93.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,94.5,48.5,125,0.00032656,0.00032656,1986470,17.00738038,375,-325,-94.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,95.5,48.5,125,0.00038936,0.00038936,1981576,17.00738038,375,-325,-95.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,96.5,48.5,125,0.0006908,0.00082896,1976682,17.00738038,375,-325,-96.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,97.5,48.5,125,3.77E-05,0.00055264,1971786,17.00738038,375,-325,-97.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,98.5,48.5,125,0.214267209,3.77E-05,1966890,17.00738038,375,-325,-98.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,99.5,48.5,125,0.00030144,0.00030144,1961994,17.00738038,375,-325,-99.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,100.5,48.5,125,0.211527269,0.00030144,1957097,17.00738038,375,-325,-100.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,101.5,48.5,125,0.00687032,0.00687032,1952199,17.00738038,375,-325,-101.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,102.5,48.5,125,0.0002826,0.00017584,1947301,17.00738038,375,-325,-102.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,103.5,48.5,125,1.00E-08,0.00038936,1942402,17.00738038,375,-325,-103.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,104.5,48.5,125,0.202157892,0,1937502,17.00738038,375,-325,-104.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,105.5,48.5,125,0.00300184,0.00300184,1932602,17.00738038,375,-325,-105.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,106.5,48.5,125,0.199056169,0.0032028,1927702,17.00738038,375,-325,-106.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,107.5,48.5,125,0.0032028,0.0032028,1922802,17.00738038,375,-325,-107.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,108.5,48.5,125,0.00084152,0.00084152,1917902,17.00738038,375,-325,-108.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,109.5,48.5,125,0.00769928,0.00769928,1913002,17.00738038,375,-325,-109.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,110.5,48.5,125,0.00218544,0.00330328,1908102,17.00738038,375,-325,-110.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,111.5,48.5,125,0.00135648,0.0010676,1903202,17.00738038,375,-325,-111.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,112.5,48.5,125,0.187699109,0.00135648,1898302,17.00738038,375,-325,-112.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,113.5,48.5,125,0.00256224,0.00079128,1893402,17.00738038,375,-325,-113.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,114.5,48.5,125,0.0779976,0.0043332,1888502,17.00738038,375,-325,-114.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,115.5,48.5,125,0.211238951,0.0779976,1883602,17.00738038,375,-325,-115.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,116.5,48.5,125,0.0399408,0.0399408,1878702,17.00738038,375,-325,-116.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,117.5,48.5,125,0.271535742,,1873802,17.00738038,375,-325,-117.5,Predicted_from_recovered_3D_model
RBGUT-16,72.42405,25.591844,118.5,48.5,125,0.331226076,,1868902,17.00738038,375,-325,-118.5,Predicted_from_recovered_3D_model
